,0,1,2,3,4,5,6,7,8
0,-0.26748860638435007,1.612451716670836,-0.16254093000228825,-0.9328996818539249,-1.433168420487128,1.0125885530983145,0.8302709990082303,1.4984829990492017,-0.9063360417009028
1,0.8565263222720156,-0.3658517111001715,-0.16518401161667715,1.9444377657225107,1.2379119632646831,-0.6738683761465982,1.7239218663269822,-0.30955017967715737,-0.906684463433693
2,-2.1978474857891523,1.431921972778082,1.408648222738536,-2.1934675729637316,-0.5176649161167568,-0.21683224702903187,0.2031041948928394,0.6848134043103352,0.23988039958375215
3,-0.5689275192888053,-0.6623740008454204,-0.7090024154920236,-0.5354949687592927,-0.04317436698050229,2.349378179519639,0.13946510439551302,-0.014291341217864264,0.45025643043720653
4,-1.5670205647645545,0.9803200622776393,-1.791146466833911,-0.5416358852830875,0.4802184289975072,0.1048820895617794,-0.43499617077594294,2.3298652611211255,-0.0032999688599181284
5,-0.03947623491003486,-1.5347280582807319,0.05850606240343123,-1.1362373226982048,-0.6548600977523973,0.47676304393373703,0.5567424559580931,-0.11171116361271127,-0.0999184050155907
6,-1.1762015902828917,2.373456524015301,1.531253781625993,-0.8806439462494381,0.6728245184927282,-0.17718744612336762,0.9041528461301083,-0.4959400263877559,0.29696674296950204
7,-2.6765488640409054,-0.38196259296696944,2.4044510034777393,1.1110167903861248,1.0229634901187588,0.3772215804937781,-0.4655844699416898,-0.4369971724340069,0.46941805154347455
8,0.904574891205305,-1.284477699965169,0.5439968945689412,1.6060466827744937,1.2710080492598008,-1.812023292341843,-0.9110602903846758,-0.7987941839083386,-0.7915921223161346
9,1.3414587164157739,0.2074484407999503,1.8368867586352557,0.8271024793273442,-1.5601766274217657,1.0448525688857007,-1.0268022682620443,1.7730150049120885,0.5609882353322395
10,-1.2087196881348476,-0.8115029196177745,0.4040156128284171,0.5615601559246062,-1.216205530223438,0.3452619422678158,-0.19366998316085499,-0.5841912682948686,-0.3269017293627272
11,-0.07103011724922335,-1.756718976640428,-1.2120117418974719,0.6492377803504152,-0.35827951302863487,-0.838115764842273,-1.0562509521363772,-0.39660225779871033,-1.1058950927320546
12,-1.1031786934477512,-1.1690007517861174,0.08919201741514222,1.689458328883259,1.132949108890239,-0.1060801344246902,-1.7583986549783184,0.11393783783692879,0.8091854493177855
13,-1.821487619453413,-0.668032481585816,1.481313019346859,-0.5167019428915219,-1.681021940023627,0.7686632494740958,-1.029661029647312,-0.6772469789213986,0.3712508265724269
14,-1.650203599192581,-0.22469963977226542,-0.597649550205213,1.4994389504630197,-0.22172008000203391,-1.2758045808700216,-1.6434029326031623,1.090273907174633,-0.49910432289857193
15,1.729924974398776,-1.8283334783129406,0.6709761124715217,-0.3221439023511902,-0.1724347292533473,1.3291526012761206,-1.9877486551081982,0.34339428417029105,0.8929268535258473
